,Algeria,Iran,Nigeria,Kuwait,Saudi Arabia,Venezuela,United Arab Emirates
42,0.47651873537189804,0.8220994475138121,0.7980732177263969,0.5803142032702789,0.6825504493810413,0.8605341246290801,0.5401551809024456
43,0.482365591020633,0.7823204419889502,0.7880539499036608,0.5979480602757294,0.7079871120908937,0.8664688427299704,0.5408818470650947
44,0.4735953075475306,0.861878453038674,0.7737957610789981,0.6011542160949022,0.6867898931660166,0.8694362017804155,0.5401551809024456
45,0.4882124466693679,0.8419889502762431,0.8219653179190751,0.6011542160949022,0.7079871120908937,0.8753709198813057,0.5667996068662434
46,0.49698273014247035,0.8397790055248618,0.8346820809248555,0.6011542160949022,0.7291843310157707,0.8902077151335311,0.5663151627578107
47,0.49698273014247035,0.8552486187845304,0.8308285163776493,0.6011542160949022,0.7122265558758691,0.8991097922848664,0.5711596038421376
48,0.5086764414399403,0.8950276243093923,0.8389210019267823,0.6011542160949022,0.7037476683059183,0.913946587537092,0.5932018107758248
49,0.5086764414399403,0.8596685082872928,0.8269749518304431,0.5739018916319333,0.669832118026115,0.8635014836795252,0.5944129210469065
50,0.5086764414399403,0.8441988950276244,0.8192678227360308,0.5739018916319333,0.6689842292691199,0.8635014836795252,0.5670418289204597
51,0.5086764414399403,0.8287292817679558,0.7946050096339113,0.5418403334402052,0.6460912328302527,0.8338278931750742,0.5449996219867724
52,0.5086764414399403,0.8066298342541437,0.7707129094412332,0.5546649567168964,0.6511785653722232,0.8249258160237388,0.4842018863784703
53,0.5086764414399403,0.8287292817679558,0.7630057803468208,0.5482526450785509,0.6571137866711887,0.8338278931750742,0.5374907383060659
54,0.5086764414399403,0.8486187845303867,0.7545279383429673,0.5514588008977236,0.686026793284721,0.8367952522255193,0.5149640872639459
55,0.5086764414399403,0.8287292817679558,0.7965317919075144,0.5514588008977236,0.6633033745972529,0.8361335311572701,0.5081818697458883
56,0.5086764414399403,0.8,0.8223506743737957,0.5290157101635139,0.6443954553162625,0.7988094955489614,0.4880774392459318
57,0.5028295857912053,0.7624309392265194,0.8362235067437379,0.5258095543443412,0.6316771239613362,0.7958421364985163,0.4837174422700376
58,0.5028295857912053,0.7469613259668508,0.8003853564547206,0.5226033985251684,0.5918263523825674,0.7988094955489614,0.4834752202158213
59,0.5028295857912053,0.7513812154696132,0.8069364161849711,0.5354280218018596,0.6172630150924199,0.7958421364985163,0.4837174422700376
60,0.5379107196836149,0.7566850828729281,0.7772639691714837,0.5081756973388907,0.5850432423266068,0.758893471810089,0.5183551960229748
61,0.5496044309810849,0.7436464088397791,0.7194605009633911,0.4905418403334402,0.6104799050364592,0.7406652818991097,0.48444410843268665
62,0.5612981422785548,0.7281767955801105,0.7275529865125241,0.49695415197178583,0.6024249618450059,0.7145326409495548,0.47305967188451853
63,0.5729918535760247,0.7365745856353592,0.7394990366088632,0.5001603077909587,0.6053925724944887,0.6336572700296736,0.45150190905926396
64,0.5729918535760247,0.7348066298342542,0.7514450867052023,0.5161910868868227,0.6189587926064101,0.6534445103857567,0.4706374513423551
65,0.5729918535760247,0.7197790055248618,0.74373795761079,0.5210003206155819,0.6147193488214346,0.6542608308605341,0.4800841114567925
66,0.5729918535760247,0.7867403314917127,0.7603082851637765,0.5290157101635139,0.6274376801763608,0.7886008902077152,0.47717744680619634
