,econ_act.000001.SS,econ_act.^FTSE,econ_act.^GSPC,econ_act.Kilian,econ_uncer_idx.SCMP.China,econ_uncer_idx.France,econ_uncer_idx.Germany,econ_uncer_idx.UK,econ_uncer_idx.US,consumption.China,consumption.India,consumption.Japan,consumption.United.States,production.Algeria,production.Iran,production.Nigeria,production.Kuwait,production.Saudi.Arabia,production.Venezuela,production.United.Arab.Emirates,PoOil.OilComb
0,,0.5428691023344238,0.16481928292371525,-0.02003473310339613,0.09097753099848338,0.1544709624132151,0.10260014358014097,0.05203357569426697,0.14970437378247478,0.20705035152703052,0.3237357856178081,1.0,0.8817692245581241,0.4999061579668378,0.8187845303867404,0.8726011560693642,0.5899326707277974,0.6783110055960658,0.9014836795252226,0.6276205957917503,0.010339524765820007
1,,0.5469954053962571,0.16579626409565656,-0.02890105836736978,0.11881451120704693,0.11834450360674324,0.06663379316471438,0.050738243730801186,0.1827238890491297,0.20733785091590426,0.3236433033774741,0.9995439449220381,0.8818491338919952,0.4882124466693679,0.8176795580110497,0.8734489402697495,0.5899326707277974,0.6783110055960658,0.9109792284866468,0.6302881872748349,0.00857310073904946
2,,0.5475794483822176,0.15873102033328787,-0.015997019872675933,0.06119567075797968,0.10802182922256094,0.05569080052252401,0.08393561011463085,0.13979725841036564,0.20791284969365026,0.323458338896804,0.9986318347661125,0.8820089525597428,0.4969827301424703,0.7624309392265194,0.8503660886319845,0.5867265149086246,0.6740715618110904,0.916320474777448,0.6277550290318403,0.012494770536640665
3,,0.5632086271474785,0.16800179749180333,-0.049189998941669616,0.12697522851807974,0.16335439212788994,0.12021955754912823,0.0836510250218257,0.14109049917321098,0.20877534786026994,0.3231808921757977,0.997263669532225,0.8822486805613613,0.4940593023181029,0.8298342541436464,0.882466281310212,0.5835203590894518,0.669832118026115,0.927893175074184,0.628792466090049,0.014838078885610617
4,,0.5867348779609913,0.17784281943023225,-0.08847006903769658,0.021198183723455773,0.14426572295365842,0.0907944871313351,0.04836539944063418,0.15054567065691865,0.20992534541576194,0.3228109632144574,0.9954394492203757,0.882568317896851,0.4969827301424703,0.7690607734806629,0.8764161849710983,0.5706957358127605,0.6770391724605732,0.9367952522255192,0.5834850730709362,0.012203176740283456
5,,0.5846146301993062,0.18557055495703995,-0.09106609059255248,0.06460850625026486,0.15340194027972606,0.11914708688991413,0.0555794104646972,0.1676273655801438,0.21136284236012762,0.3223485520127831,0.9931591738305625,0.8829678645662113,0.4911358744937354,0.8,0.882466281310212,0.5819172811798653,0.6681363405121248,0.9456973293768546,0.6166973500348101,0.011400860450453354
6,0.19979965329433927,0.6230717623368465,0.20007211618190998,-0.06374446483434436,0.04386997338222563,0.1428020012414724,0.08196364806395459,0.048129587440734284,0.15220591077573123,0.21308783869336703,0.32179365857077274,0.9904228433627897,0.8834473205694485,0.4969827301424703,0.8033149171270718,0.8747591522157996,0.5851234369990381,0.6783110055960658,0.9474777448071215,0.6150182667549825,0.007758110373148219
7,0.20505661210957382,0.6116450769348462,0.18857484563825444,-0.08263838858605212,0.027941137096300694,0.05697545981999572,0.13989808840050355,0.028121650958523054,0.11690339647677786,0.2151003344154787,0.3211462828884284,0.987230457817053,0.8840066859065567,0.4969827301424703,0.8077348066298342,0.8759152215799615,0.5787111253606926,0.6846701712735289,0.9540059347181008,0.6140329074384303,0.008869376964932008
8,0.18428653883825807,0.665820286854935,0.19859827578370398,-0.08184867756519762,0.07299184990597127,0.11575514844249558,0.07576119442634388,0.06514413017838191,0.10797274396250738,0.21740032952646407,0.32040642496574784,0.9835820171933545,0.8846459605775358,0.4882124466693679,0.7281767955801105,0.8832369942196532,0.5931388265469701,0.6914532813294896,0.9605341246290802,0.6157284618179447,0.008803822951576667
9,0.19822661637103098,0.6147937387814586,0.1917510645319929,-0.07106584965463188,0.0856562638060586,0.10318989281746693,0.08620332892182378,0.0779693533590354,0.18439745819311304,0.21998782402632247,0.3195740848027333,0.9794775214916942,0.8853651445823915,0.5057530136155728,0.8320441988950277,0.8909441233140655,0.5899326707277974,0.7037476683059183,0.9682492581602374,0.6236006785799759,0.00960809775760249
10,0.19138085643891253,0.6134606254845585,0.2003006414831503,-0.10675352161680758,0.07113063865136061,0.1385402907504129,0.08130165304181254,0.0602407676769864,0.1706132194913694,0.22286281791505386,0.31864926239938257,0.97491697071207,0.8861642379211182,0.4999061579668378,0.7721546961325967,0.902504816955684,0.5995511381853158,0.7079871120908937,0.9762611275964392,0.6096729104625361,0.0063672712223464545
11,0.20052882412071674,0.6520193653552471,0.20345169047557626,-0.10705626856800503,0.02134510765037463,0.10908303097526652,0.10520484732891498,0.04464753999245124,0.20576799470976276,0.22602531119265826,0.31763195775569797,0.9699003648544839,0.8870432405937159,0.5028295857912053,0.8048618784530387,0.8870905587668594,0.6155819172811798,0.7122265558758691,0.9842729970326408,0.6181506823601082,0.0074682049528218
12,0.20536711957392972,0.6930284696313146,0.2055167612348612,-0.1417582825184163,0.08004062338454287,0.09039055377537321,0.058301953309058,0.0616276519860748,0.2142095502559601,0.22947530385913562,0.31652217087167717,0.9644277039189362,0.8880021526001901,0.5086764414399403,0.7940331491712708,0.8597302504816956,0.6252003847386983,0.7211293878243175,0.9908011869436202,0.6665950932033768,0.010436482573348005
13,0.20261588855235832,0.7322346720797944,0.21999525111653528,-0.2254609773826396,0.10164993830984652,0.09682895764409374,0.03842858427328189,0.06074452524070595,0.20070799249472468,0.23266408459184273,0.3158175619166823,0.9598662159117392,0.8891492747901231,0.5086764414399403,0.7944751381215469,0.8709055876685935,0.6219942289195255,0.7156181109038494,0.9973293768545994,0.6622350962274827,0.013945513269014748
14,0.20874307595208963,0.7531709485946702,0.23098307108522684,-0.18830698682455285,0.06687186156069687,0.057129322699054526,0.09445506823677674,0.07627736521349754,0.16538428183242085,0.23559165339077817,0.3155181308907157,0.9562159008328911,0.8904846071635147,0.5057530136155728,0.7862983425414365,0.8982658959537573,0.6187880731003527,0.7079871120908937,1.0,0.6595706536311029,0.014232919892815582
15,0.22560889761424818,0.752688451348122,0.23307958182800176,-0.2248918143824827,0.020023876020101687,0.1742445451950857,0.04980975112533708,0.04997135254182956,0.14774345478691644,0.23825801025594268,0.31562387779377493,0.9534767586823961,0.8920081497203705,0.476518735371898,0.8510497237569061,0.841233140655106,0.5819172811798653,0.691029336950992,0.9495548961424332,0.627500453652859,0.012710972715303068
16,0.23698818542365174,0.7453627135699701,0.2286915735828181,-0.2269276975417516,0.04306029265747228,0.10272188631171482,0.12264022698281626,0.07262535075007795,0.15899398877839044,0.24066315518733616,0.31613480262586025,0.951648789460252,0.8937199024606907,0.4794421631962655,0.8028729281767956,0.8473988439306358,0.5787111253606926,0.6952687807359674,0.940652818991098,0.6185866820576976,0.003170680139096979
17,0.22489585997427383,0.7405254043510427,0.23771076689298337,-0.2739964420443646,0.07035069744148904,0.09160099077640325,0.08713122271248752,0.066166547544785,0.16050320842714588,0.24280708818495872,0.31705090538697367,0.9507319931664587,0.8956198653844695,0.4794421631962655,0.8457458563535911,0.8458574181117534,0.5803142032702789,0.691029336950992,0.940652818991098,0.6273551204203293,0.01048164100425146
18,0.22115380121241204,0.7410967386211428,0.23494967862373897,-0.30910394500444016,0.10345380998262224,0.09129584539502592,0.1227832542950147,0.0897943277219367,0.2012418616879913,0.24468980924881026,0.31837218607711315,0.9507263698010143,0.8977080384917068,0.4619015962500606,0.7971270718232044,0.8219653179190751,0.5642834241744149,0.6740715618110904,0.8961424332344213,0.6091884663541035,0.014822365732684056
19,0.19316009885399849,0.6664804581485868,0.2006947865264789,-0.33531244813692374,0.03937394051476297,0.04534144630171806,0.10402191634127263,0.049512997020891326,0.2588820019216291,0.24631131837889086,0.3200986446962786,0.9516319193639229,0.8999844217824142,0.4677484518987956,0.7531491712707182,0.7325626204238921,0.5694132734850914,0.6655926742411395,0.8753709198813057,0.5755196008180318,0.010874694944218763
20,0.20872292484378688,0.6429922714889197,0.21321724109832593,-0.288562011159547,0.07656305019663953,0.16587773333110928,0.184004659573179,0.10536362718200526,0.3354157989088495,0.24767161557519982,0.32223028124447,0.9534486418551803,0.9024490152565746,0.4619015962500606,0.8205524861878453,0.7730250481695569,0.5488938762423854,0.648634899101238,0.8679525222551929,0.588357369691498,0.01175235782838284
21,0.20442721284383675,0.6904764974927874,0.23033735498963415,-0.22512752141401815,0.13196820488133232,0.1029192809644692,0.09197726783278411,0.11767051313086184,0.2877654452993068,0.24877070083773847,0.32476709572168955,0.9561765372747865,0.905101818914199,0.4619015962500606,0.7809944751381216,0.7117533718689788,0.5562680346264829,0.6804307274885535,0.8753709198813057,0.5864195932577672,0.012316995796438954
22,0.20948214808600552,0.7292637462740215,0.24395628058520494,-0.2384905725377162,0.05265168258421958,0.1089592127606484,0.15039278941289466,0.1102602062973024,0.22522421322003283,0.2496085741665055,0.32770908812793514,0.9598156056227478,0.9079428327552881,0.4735953075475306,0.8028729281767956,0.7921761078998074,0.5610772683552421,0.6655926742411395,0.8887240356083086,0.5864195932577672,0.013919242137975713
23,0.19256845985427734,0.7468735629077096,0.257709385939374,-0.30294939188801123,0.07176213751176247,0.11495222857179833,0.1508043054892017,0.049455222587876616,0.22004573631516713,0.2501852355615015,0.3310562584632067,0.964365846899058,0.9109720567798355,0.4794421631962655,0.8002209944751382,0.7889653179190751,0.5642834241744149,0.6783110055960658,0.8902077151335311,0.5944129210469065,0.01078705697238068
24,0.1905487366136577,0.7485748570021491,0.26827790375951055,-0.33246653274533916,0.12738551172378804,0.1445729890793957,0.13169161428799467,0.0622799585184227,0.2447059706913001,0.25050068502272654,0.33480860672750423,0.9698272611037169,0.9141894909878474,0.4852890188450005,0.8161325966850829,0.7533718689788054,0.600833600512985,0.6655926742411395,0.8813056379821959,0.5900529240710123,0.009806515708740637
25,0.18306129815448646,0.7840102904642103,0.25961720559686474,-0.31030802697891796,0.10127835212030621,0.07352801693003073,0.12411125598759067,0.05674782967995494,0.18849839796292467,0.25099088581350665,0.33861995826067004,0.9744910722079778,0.9171741359882165,0.4735953075475306,0.8704972375690607,0.7599229287090559,0.5456877204232126,0.6664405629981347,0.8679525222551929,0.5919907005047431,0.012326248097087655
26,0.19447516879166904,0.7992712264381958,0.26968885139465054,-0.23283471336339456,0.08475030882065715,0.08657266615197354,0.07768307380852851,0.05736764983565477,0.13300088835609142,0.25165583793384105,0.3424903130626997,0.9783572802118343,0.9199259917809487,0.4794421631962655,0.8437569060773481,0.7753371868978806,0.5335043283103559,0.6694081736476174,0.8560830860534124,0.5755196008180318,0.015391843712028425
27,0.18824033798431025,0.8318881146973385,0.27992193261437753,-0.25950465488363994,0.017063786187935644,0.09620692836596496,0.11283504016173447,0.052065316394505,0.1384781173705567,0.2524955413837319,0.3464196711335955,0.9814258851152927,0.9224450583660494,0.4209736067089161,0.7697237569060773,0.7445086705202312,0.5649246553382494,0.6316771239613362,0.8160237388724035,0.5534773938843445,0.01408994821052853
28,0.21484072342601804,0.790498120907871,0.27293214737160204,-0.18489891993764992,0.11952597539473804,0.0431320623976176,0.1039722440616049,0.05287942837569726,0.12853406609727291,0.2535099961631764,0.3504080324733596,0.9836968869183489,0.9247313357435075,0.4326673180063859,0.7573480662983425,0.784971098265896,0.5456877204232126,0.6147193488214346,0.8130563798219584,0.5437885117156908,0.017604471756215406
29,0.2837102622399226,0.8022167968059836,0.287790117981961,-0.22214531758550402,0.10457290768422388,0.05609645928735607,0.15621825712389276,0.04345445427694134,0.1486727580831973,0.25469920227217663,0.3544553970819876,0.985170285621005,0.9267848239133287,0.426820462357651,0.7712707182320442,0.7645472061657033,0.5081756973388907,0.6231982363913855,0.8100890207715133,0.5525085056674791,0.014351511425218108
30,0.2689373883950444,0.7912217737870895,0.2785675692718679,-0.22994003446151987,0.06891959563627004,0.03618261151940612,0.12099606264921561,0.042792943907634336,0.17169887485587004,0.25606315971073185,0.3585617649594839,0.9858460812232608,0.9286055228755186,0.4326673180063859,0.7381215469613259,0.7263969171483622,0.5065726194293043,0.6316771239613362,0.8086053412462908,0.5462107322578542,0.006373146770933591
31,0.27324603564355915,0.7930627397685228,0.2768253821525515,-0.1942702743315994,0.04099670036601808,0.019642639151602685,0.1398805252625768,0.03834596387690745,0.15283916709967285,0.2576018684788421,0.3627271361058441,0.9857242737251164,0.9301934326300656,0.4326673180063859,0.7093922651933702,0.7086705202312139,0.5065726194293043,0.6274376801763608,0.8100890207715133,0.5479062866373686,0.006597498177904615
32,0.26377228829426014,0.765562504502295,0.2689215212969867,-0.14735751071394396,0.10537636378604982,0.04878887523843291,0.12610865395111703,0.04871831073300715,0.15377775871051771,0.2593153285765074,0.3669515105210726,0.9848048631265699,0.9315485531769757,0.4297438901820185,0.7116022099447514,0.7252408477842004,0.509778775248477,0.6274376801763608,0.8100890207715133,0.5462107322578542,0.007939914704143403
33,0.25266537869036904,0.7942435344563044,0.285739749925578,-0.06518363564437711,0.08062813203576111,0.04863203207531515,0.12326131210752324,0.0525984748700293,0.12964649257589533,0.261203540003727,0.371234888205165,0.9830878494276231,0.9326708845162488,0.426820462357651,0.7690607734806629,0.7495183044315993,0.5129849310676499,0.6274376801763608,0.8100890207715133,0.5440307337699071,0.003717623926350444
34,0.24097894535126027,0.8376014573983387,0.29118648074055964,-0.06722358198919298,0.06388035949012194,0.0867287660582775,0.1655740906178476,0.03849101956687358,0.1514339970239347,0.26326650276050234,0.37557726915812556,0.9805732326282762,0.9335604266478849,0.426820462357651,0.7801104972375691,0.7491329479768786,0.5129849310676499,0.6274376801763608,0.8100890207715133,0.54185073528196,0.0015324601322642406
35,0.22949351060514087,0.8798801933857395,0.30802984088220514,-0.06404549457448487,0.0381053220873361,0.05789828995112869,0.061654720759189686,0.022193950168877038,0.15739722347544335,0.26550421684683273,0.37997865337995024,0.977261012728527,0.934217179571884,0.4443610293038558,0.7447513812154696,0.7572254335260116,0.5129849310676499,0.6401560115312871,0.8249258160237388,0.5466951763662868,0.0030429263527674
36,0.2577762368455082,0.7958686382493168,0.29235002884749645,-0.05382668859835791,0.045326623854849986,0.032109769284655275,0.08668234731368336,0.0263466349094807,0.17657771395178556,0.2679166822627181,0.384439040870643,0.9731511897283776,0.9346411432882461,0.4677484518987956,0.7491712707182321,0.7421965317919075,0.5129849310676499,0.633796845853824,0.827893175074184,0.5004307640109653,0.01140601562526733
37,0.2879337746432885,0.7913106728043772,0.28647143012743265,-0.04671662905446079,0.009339131887316662,0.05781974686596236,0.11523688763751992,0.0320774610031517,0.1455764623283954,0.27010252753943725,0.38838056189751086,0.9693512404662882,0.9349806615521381,0.4443610293038558,0.7712707182320442,0.761849710982659,0.5226033985251684,0.6380362896387994,0.8308605341246291,0.5125418667217825,0.01006272114349252
38,0.3023167050678869,0.8303645566437385,0.31417889767758206,0.030829826656261952,0.045733176880809544,0.07379083511494017,0.11373731178393341,0.039555079117269035,0.1454443588296847,0.27206175267699,0.39180321646055144,0.9658611649422565,0.9352357343635602,0.4297438901820185,0.8419889502762431,0.7556840077071291,0.509778775248477,0.6401560115312871,0.8308605341246291,0.5374907383060659,0.01575837889247214
39,0.3083784167403354,0.8033467566303231,0.3045035210734135,0.047128957319485326,0.036506307858467146,0.028875524309210036,0.0822010577805833,0.03743440521108148,0.1400890437433283,0.2737943576753772,0.39470700455976704,0.962680963156287,0.9354063617225123,0.4560547406013257,0.7933701657458564,0.7741811175337187,0.5354280218018596,0.654994064778701,0.8456973293768546,0.5701907156252722,0.02062349070438685
40,0.31815762865201425,0.8074095781065898,0.29783031100017077,0.026066304847655115,0.07327318893606052,0.09636244825003519,0.16013064681205438,0.047187380713374145,0.23442818077523853,0.27530034253459873,0.3970919261951576,0.9598106351083731,0.9354925436289888,0.4648250240744281,0.8066298342541437,0.7684007707129095,0.5626803462648284,0.6677123961336273,0.8531157270029673,0.5331307413301717,0.006031869695910436
41,0.32379210812900217,0.8014804352109045,0.30495844752560547,0.019562716695523737,0.03796440003577381,0.061030752771176214,0.06899424839978174,0.04479829984727537,0.2174448445348584,0.27657970725465403,0.3989579813667231,0.9572501807985212,0.9354942800830008,0.4735953075475306,0.8044198895027624,0.7772639691714837,0.5610772683552421,0.6740715618110904,0.8531157270029673,0.5251374135410323,0.01314267921053519
42,0.33981843010935553,0.8081586484175293,0.299975037395282,0.028465749063050022,0.019166493220644,0.07054720999835178,0.08905171947826437,0.027030680714490548,0.17195367539521253,0.277632451835543,0.4003051700744636,0.9549996002267271,0.935411571084543,0.476518735371898,0.8220994475138121,0.7980732177263969,0.5803142032702789,0.6825504493810413,0.8605341246290801,0.5401551809024456,0.005746421588305295
43,0.339425473247651,0.8471871768189055,0.31818325367001987,0.03615825013974135,0.027956355581158235,0.04163183269732744,0.09003078314335144,0.025422257985503904,0.11688640182780978,0.27845857627726633,0.40113349231837686,0.9530588933929909,0.9352444166336095,0.482365591020633,0.7823204419889502,0.7880539499036608,0.5979480602757294,0.7079871120908937,0.8664688427299704,0.5408818470650947,0.0059459651234639865
44,0.32077856420626893,0.7991316165449378,0.3011658667577338,0.05731509982781921,0.059753048726508655,0.07080988059344528,0.0809243605772906,0.05033345296625221,0.14594512559508577,0.2790580805798234,0.4014429480984673,0.9514280602973145,0.934992816730206,0.4735953075475306,0.861878453038674,0.7737957610789981,0.6011542160949022,0.6867898931660166,0.8694362017804155,0.5401551809024456,0.0033638303570190375
45,0.3293642893169443,0.8174396686261234,0.2996752506906815,0.06402826434292609,0.0727281174001075,0.09051664686747227,0.09959594195149395,0.041715694412577844,0.17841267441945644,0.2794309647432141,0.4012335374147305,0.9501071009396982,0.934656771374338,0.4882124466693679,0.8419889502762431,0.8219653179190751,0.6011542160949022,0.7079871120908937,0.8753709198813057,0.5667996068662434,0.014037968740460677
46,0.34772371194648716,0.7798332145326707,0.2756806698843193,0.0603271514263657,0.14458554609607127,0.08744308639291222,0.10786604371339434,0.07407895927314713,0.32975421086817325,0.2795772287674393,0.4005052602671687,0.9490960153201395,0.9342362805659945,0.4969827301424703,0.8397790055248618,0.8346820809248555,0.6011542160949022,0.7291843310157707,0.8902077151335311,0.5663151627578107,0.011842742225231018
47,0.34820467359755464,0.7900283323771833,0.2767981264892085,0.024131647845769297,0.1159951838207271,0.07432869114188882,0.10876245496708897,0.05685291462352979,0.2965463741442047,0.27949687265249884,0.3992581166557818,0.9483948034386431,0.9337313443051811,0.4969827301424703,0.8552486187845304,0.8308285163776493,0.6011542160949022,0.7122265558758691,0.8991097922848664,0.5711596038421376,0.01908967987129806
48,0.3468828592909811,0.7995505702121835,0.28638546602117065,0.00768027242047556,0.10024974385540945,0.061347356837219015,0.12940854129196086,0.05258445143989225,0.2829851187863206,0.2791898963983913,0.3974921065805677,0.9480034652952022,0.9331419625918976,0.5086764414399403,0.8950276243093923,0.8389210019267823,0.6011542160949022,0.7037476683059183,0.913946587537092,0.5932018107758248,0.027980848142867415
49,0.3290104661945581,0.7513553380512219,0.2599547407553908,-0.02284400109753563,0.06710778519886722,0.07101764086826315,0.1590429706983703,0.05385803011294121,0.2552282002144304,0.27912124363847723,0.3960479676803961,0.9473989730504777,0.9326606506302648,0.5086764414399403,0.8596685082872928,0.8269749518304431,0.5739018916319333,0.669832118026115,0.8635014836795252,0.5944129210469065,0.01396507591929147
50,0.3548040693185006,0.7152724420113694,0.24326442180322036,-0.014111732952862768,0.11807265261116502,0.09351900499250074,0.21403731484195027,0.07718175002927255,0.27258760111308705,0.2792909143727551,0.3949256999552602,0.9465813267044674,0.932287408420283,0.5086764414399403,0.8441988950276244,0.8192678227360308,0.5739018916319333,0.6689842292691199,0.8635014836795252,0.5670418289204597,0.018941327897392862
51,0.35588038039716585,0.7575892421526159,0.2619506230772601,-0.0367725144994697,0.11040409804077486,0.08366297969150002,0.1089923730288335,0.08785099765948376,0.29517624114103536,0.27969890860122565,0.39412530340516455,0.9455505262571694,0.932022235961952,0.5086764414399403,0.8287292817679558,0.7946050096339113,0.5418403334402052,0.6460912328302527,0.8338278931750742,0.5449996219867724,0.011993773089105014
52,0.37184624905261093,0.7359039573205365,0.2632840008386043,-0.03528822542194121,0.09863846215300397,0.08712961402927387,0.08756248400602239,0.059420681018406606,0.23302539480150242,0.2803452263238889,0.39364677803010684,0.9443065717085876,0.9318651332552718,0.5086764414399403,0.8066298342541437,0.7707129094412332,0.5546649567168964,0.6511785653722232,0.8249258160237388,0.4842018863784703,0.0005420137292435623
53,0.37247968673984916,0.7163896931198483,0.25669258334756256,-0.062164546122360435,0.05611647469676545,0.07120475407439794,0.08260571708038986,0.05976633603791592,0.1854524437471842,0.2812298675407448,0.3934901238300894,0.942849463058718,0.9318161003002424,0.5086764414399403,0.8287292817679558,0.7630057803468208,0.5482526450785509,0.6571137866711887,0.8338278931750742,0.5374907383060659,-0.0036854997584046256
54,0.32248425405106973,0.7019920819120753,0.25393566660237915,-0.13001617295792037,0.12172617114390244,0.1294631892103577,0.12626715978248423,0.07414224553360732,0.238697108975626,0.2823528322517927,0.3936553408051099,0.9411792003075649,0.9318751370968639,0.5086764414399403,0.8486187845303867,0.7545279383429673,0.5514588008977236,0.686026793284721,0.8367952522255193,0.5149640872639459,0.011987627400352946
55,0.3080118018665953,0.678618149707681,0.23765625556629744,-0.23921878626782778,0.1354297331368128,0.06793386110848221,0.10448550189045555,0.07130237453782454,0.18929942434838237,0.28371412045703326,0.3941424289551706,0.9392957834551238,0.9320422436451361,0.5086764414399403,0.8287292817679558,0.7965317919075144,0.5514588008977236,0.6633033745972529,0.8361335311572701,0.5081818697458883,0.010946754833212752
